id,original_name,english_name,ref,import_id,eumadb_url,url,source_gpx_url,source_geojson_url,member_acronym
3457,F01B,,F01B,4625,https://prod.eumadb.webmapp.it/resources/trails/3457,https://osm2cai.cai.it/hiking-route/id/4625,"",https://osm2cai.cai.it/api/v1/hiking-route/4625,CAI
3458,Arsina - Carrodano Superiore - Mattarana - Colle Gruzze - San Nicolao,,630,7028,https://prod.eumadb.webmapp.it/resources/trails/3458,https://osm2cai.cai.it/hiking-route/id/7028,"",https://osm2cai.cai.it/api/v1/hiking-route/7028,CAI
3463,Deviazione per Piano dei Pozzi,,953 B,4639,https://prod.eumadb.webmapp.it/resources/trails/3463,https://osm2cai.cai.it/hiking-route/id/4639,"",https://osm2cai.cai.it/api/v1/hiking-route/4639,CAI
3465,(SI D29S) Riugio Franco Tonolini - Temù,,SI,7032,https://prod.eumadb.webmapp.it/resources/trails/3465,https://osm2cai.cai.it/hiking-route/id/7032,"",https://osm2cai.cai.it/api/v1/hiking-route/7032,CAI
18466,Polhov Gradec - Briše (Zavrh) - Ključ,,"",31937,https://prod.eumadb.webmapp.it/resources/trails/18466,https://mapzs.pzs.si/path/31937,https://mapzs.pzs.si/api/tracks/31937/gpx,"",PZS
2897,Monte Traversole - Monte Bestana,,"",3706,https://prod.eumadb.webmapp.it/resources/trails/2897,https://osm2cai.cai.it/hiking-route/id/3706,"",https://osm2cai.cai.it/api/v1/hiking-route/3706,CAI
2953,P03,,P03,24381,https://prod.eumadb.webmapp.it/resources/trails/2953,https://osm2cai.cai.it/hiking-route/id/24381,"",https://osm2cai.cai.it/api/v1/hiking-route/24381,CAI
3417,(SI E66) Alpe Cortevecchio (Rifugio Bonasson) - Vocogno,,SI,20369,https://prod.eumadb.webmapp.it/resources/trails/3417,https://osm2cai.cai.it/hiking-route/id/20369,"",https://osm2cai.cai.it/api/v1/hiking-route/20369,CAI
1490,Piljana - Dolački grad,,513,01_05_13,https://prod.eumadb.webmapp.it/resources/trails/1490,https://www.hps.hr/karta/index.html?track=01_05_13.gpx&number=513&naziv=Piljana - Dolački grad&area=pozeska_gora,https://www.hps.hr/karta/gpx/01_05_13x.gpx,"",HPS
3619,Ta Lipa Pot,,662,15982,https://prod.eumadb.webmapp.it/resources/trails/3619,https://osm2cai.cai.it/hiking-route/id/15982,"",https://osm2cai.cai.it/api/v1/hiking-route/15982,CAI
3620,R05,,R05,5497,https://prod.eumadb.webmapp.it/resources/trails/3620,https://osm2cai.cai.it/hiking-route/id/5497,"",https://osm2cai.cai.it/api/v1/hiking-route/5497,CAI
11413,517A,,517A,14280,https://prod.eumadb.webmapp.it/resources/trails/11413,https://osm2cai.cai.it/hiking-route/id/14280,"",https://osm2cai.cai.it/api/v1/hiking-route/14280,CAI
18647,Hrastnik - Dom v Gorah,,"",32085,https://prod.eumadb.webmapp.it/resources/trails/18647,https://mapzs.pzs.si/path/32085,https://mapzs.pzs.si/api/tracks/32085/gpx,"",PZS
19446,Kapla na Kozjaku-Sršenov vrh,,"",31194,https://prod.eumadb.webmapp.it/resources/trails/19446,https://mapzs.pzs.si/path/31194,https://mapzs.pzs.si/api/tracks/31194/gpx,"",PZS
2905,Sentiero dell'Emmele,,175,3704,https://prod.eumadb.webmapp.it/resources/trails/2905,https://osm2cai.cai.it/hiking-route/id/3704,"",https://osm2cai.cai.it/api/v1/hiking-route/3704,CAI
2906,H1,,H1,3130,https://prod.eumadb.webmapp.it/resources/trails/2906,https://osm2cai.cai.it/hiking-route/id/3130,"",https://osm2cai.cai.it/api/v1/hiking-route/3130,CAI
2907,E12,,E12,3703,https://prod.eumadb.webmapp.it/resources/trails/2907,https://osm2cai.cai.it/hiking-route/id/3703,"",https://osm2cai.cai.it/api/v1/hiking-route/3703,CAI
4759,Via ferrata delle scalette,,E583,8625,https://prod.eumadb.webmapp.it/resources/trails/4759,https://osm2cai.cai.it/hiking-route/id/8625,"",https://osm2cai.cai.it/api/v1/hiking-route/8625,CAI
1511,Jezero Mikleuška - Koločenica,,112,02_01_12,https://prod.eumadb.webmapp.it/resources/trails/1511,https://www.hps.hr/karta/index.html?track=02_01_12.gpx&number=112&naziv=Jezero Mikleuška - Koločenica&area=moslavacka_gora,https://www.hps.hr/karta/gpx/02_01_12x.gpx,"",HPS
1502,Planinarska kuća Moslavačka Slatina - Jelengrad,,102,02_01_02,https://prod.eumadb.webmapp.it/resources/trails/1502,https://www.hps.hr/karta/index.html?track=02_01_02.gpx&number=102&naziv=Planinarska kuća Moslavačka Slatina - Jelengrad&area=moslavacka_gora,https://www.hps.hr/karta/gpx/02_01_02x.gpx,"",HPS
18635,Podgora - Kamen vrh,,"",31492,https://prod.eumadb.webmapp.it/resources/trails/18635,https://mapzs.pzs.si/path/31492,https://mapzs.pzs.si/api/tracks/31492/gpx,"",PZS
2950,Sentiero degli Ulivi - Variante Castello di Poreta,,419B,6708,https://prod.eumadb.webmapp.it/resources/trails/2950,https://osm2cai.cai.it/hiking-route/id/6708,"",https://osm2cai.cai.it/api/v1/hiking-route/6708,CAI
2929,P08A,,P08A,27491,https://prod.eumadb.webmapp.it/resources/trails/2929,https://osm2cai.cai.it/hiking-route/id/27491,"",https://osm2cai.cai.it/api/v1/hiking-route/27491,CAI
18639,Dobrna-Brdce-Basališče,,"",32519,https://prod.eumadb.webmapp.it/resources/trails/18639,https://mapzs.pzs.si/path/32519,https://mapzs.pzs.si/api/tracks/32519/gpx,"",PZS
2952,H20,,H20,4300,https://prod.eumadb.webmapp.it/resources/trails/2952,https://osm2cai.cai.it/hiking-route/id/4300,"",https://osm2cai.cai.it/api/v1/hiking-route/4300,CAI
14529,434,,434,19718,https://prod.eumadb.webmapp.it/resources/trails/14529,https://osm2cai.cai.it/hiking-route/id/19718,"",https://osm2cai.cai.it/api/v1/hiking-route/19718,CAI
1506,Krajiška Kutinica - Vis,,107,02_01_07,https://prod.eumadb.webmapp.it/resources/trails/1506,https://www.hps.hr/karta/index.html?track=02_01_07.gpx&number=107&naziv=Krajiška Kutinica - Vis&area=moslavacka_gora,https://www.hps.hr/karta/gpx/02_01_07x.gpx,"",HPS
18648,Marno - Dom v Gorah,,"",31504,https://prod.eumadb.webmapp.it/resources/trails/18648,https://mapzs.pzs.si/path/31504,https://mapzs.pzs.si/api/tracks/31504/gpx,"",PZS
1379,Jankovac - Tromeđa - Češljakovački vis,,140,01_01_40,https://prod.eumadb.webmapp.it/resources/trails/1379,https://www.hps.hr/karta/index.html?track=01_01_40.gpx&number=140&naziv=Jankovac - Tromeđa - Češljakovački vis&area=papuk,https://www.hps.hr/karta/gpx/01_01_40x.gpx,"",HPS
2968,Periplo Monte Clemo,,565,3739,https://prod.eumadb.webmapp.it/resources/trails/2968,https://osm2cai.cai.it/hiking-route/id/3739,"",https://osm2cai.cai.it/api/v1/hiking-route/3739,CAI
18467,Črni Vrh - Prosenov grič,,"",31007,https://prod.eumadb.webmapp.it/resources/trails/18467,https://mapzs.pzs.si/path/31007,https://mapzs.pzs.si/api/tracks/31007/gpx,"",PZS
4799,Variante Donato,,901_3,27097,https://prod.eumadb.webmapp.it/resources/trails/4799,https://osm2cai.cai.it/hiking-route/id/27097,"",https://osm2cai.cai.it/api/v1/hiking-route/27097,CAI
2010,Kratica Hermanov put - Koritnjak,,1648,08_16_48,https://prod.eumadb.webmapp.it/resources/trails/2010,https://www.hps.hr/karta/index.html?track=08_16_48.gpx&number=1648&naziv=Kratica Hermanov put - Koritnjak&area=gorski_kotar_jug,https://www.hps.hr/karta/gpx/08_16_48x.gpx,"",HPS
18650,Dol pri Hrastniku - Kupška vas - Gore,,"",31768,https://prod.eumadb.webmapp.it/resources/trails/18650,https://mapzs.pzs.si/path/31768,https://mapzs.pzs.si/api/tracks/31768/gpx,"",PZS
2989,412A,,412A,2231,https://prod.eumadb.webmapp.it/resources/trails/2989,https://osm2cai.cai.it/hiking-route/id/2231,"",https://osm2cai.cai.it/api/v1/hiking-route/2231,CAI
12244,617A,,617A,23084,https://prod.eumadb.webmapp.it/resources/trails/12244,https://osm2cai.cai.it/hiking-route/id/23084,"",https://osm2cai.cai.it/api/v1/hiking-route/23084,CAI
11001,613B,,613B,13306,https://prod.eumadb.webmapp.it/resources/trails/11001,https://osm2cai.cai.it/hiking-route/id/13306,"",https://osm2cai.cai.it/api/v1/hiking-route/13306,CAI
3002,Grotte di San Bettone,,411,4576,https://prod.eumadb.webmapp.it/resources/trails/3002,https://osm2cai.cai.it/hiking-route/id/4576,"",https://osm2cai.cai.it/api/v1/hiking-route/4576,CAI
13744,Edicola Votiva alla Maddonna sotto Ospedale - Eremo della Croce - Colli - Diga dello Scandarello,,381A,10376,https://prod.eumadb.webmapp.it/resources/trails/13744,https://osm2cai.cai.it/hiking-route/id/10376,"",https://osm2cai.cai.it/api/v1/hiking-route/10376,CAI
2994,Coppe - Finocchieto - Sorgente Acquasanta,,633,4307,https://prod.eumadb.webmapp.it/resources/trails/2994,https://osm2cai.cai.it/hiking-route/id/4307,"",https://osm2cai.cai.it/api/v1/hiking-route/4307,CAI
3005,734,,734,2009,https://prod.eumadb.webmapp.it/resources/trails/3005,https://osm2cai.cai.it/hiking-route/id/2009,"",https://osm2cai.cai.it/api/v1/hiking-route/2009,CAI
3008,542,,542,4993,https://prod.eumadb.webmapp.it/resources/trails/3008,https://osm2cai.cai.it/hiking-route/id/4993,"",https://osm2cai.cai.it/api/v1/hiking-route/4993,CAI
11002,Periplo del Pizzo Arera,,244,19025,https://prod.eumadb.webmapp.it/resources/trails/11002,https://osm2cai.cai.it/hiking-route/id/19025,"",https://osm2cai.cai.it/api/v1/hiking-route/19025,CAI
18468,Češnjice - Trnovče - Dupeljne - Brdo,,"",31583,https://prod.eumadb.webmapp.it/resources/trails/18468,https://mapzs.pzs.si/path/31583,https://mapzs.pzs.si/api/tracks/31583/gpx,"",PZS
2029,Veliko Radeševo,,211,09_02_11,https://prod.eumadb.webmapp.it/resources/trails/2029,https://www.hps.hr/karta/index.html?track=09_02_11.gpx&number=211&naziv=Veliko Radeševo&area=snjeznik,https://www.hps.hr/karta/gpx/09_02_11x.gpx,"",HPS
3048,747,,747,3788,https://prod.eumadb.webmapp.it/resources/trails/3048,https://osm2cai.cai.it/hiking-route/id/3788,"",https://osm2cai.cai.it/api/v1/hiking-route/3788,CAI
3049,2,,2,3351,https://prod.eumadb.webmapp.it/resources/trails/3049,https://osm2cai.cai.it/hiking-route/id/3351,"",https://osm2cai.cai.it/api/v1/hiking-route/3351,CAI
3050,Cammino Tuscia Tappa 3,,103,9345,https://prod.eumadb.webmapp.it/resources/trails/3050,https://osm2cai.cai.it/hiking-route/id/9345,"",https://osm2cai.cai.it/api/v1/hiking-route/9345,CAI
10911,O235,,O235,8491,https://prod.eumadb.webmapp.it/resources/trails/10911,https://osm2cai.cai.it/hiking-route/id/8491,"",https://osm2cai.cai.it/api/v1/hiking-route/8491,CAI
2999,Sentiero 3,,103,3753,https://prod.eumadb.webmapp.it/resources/trails/2999,https://osm2cai.cai.it/hiking-route/id/3753,"",https://osm2cai.cai.it/api/v1/hiking-route/3753,CAI
3001,Sentiero del Riccio,,SDN2,4311,https://prod.eumadb.webmapp.it/resources/trails/3001,https://osm2cai.cai.it/hiking-route/id/4311,"",https://osm2cai.cai.it/api/v1/hiking-route/4311,CAI
3066,(SI Z27) Burcei - Su Baccu Malu,,SI,17994,https://prod.eumadb.webmapp.it/resources/trails/3066,https://osm2cai.cai.it/hiking-route/id/17994,"",https://osm2cai.cai.it/api/v1/hiking-route/17994,CAI
3067,207,,207,5860,https://prod.eumadb.webmapp.it/resources/trails/3067,https://osm2cai.cai.it/hiking-route/id/5860,"",https://osm2cai.cai.it/api/v1/hiking-route/5860,CAI
12245,746A,,746A,20937,https://prod.eumadb.webmapp.it/resources/trails/12245,https://osm2cai.cai.it/hiking-route/id/20937,"",https://osm2cai.cai.it/api/v1/hiking-route/20937,CAI
3617,Vairo - Monte Fageto,,735B,13940,https://prod.eumadb.webmapp.it/resources/trails/3617,https://osm2cai.cai.it/hiking-route/id/13940,"",https://osm2cai.cai.it/api/v1/hiking-route/13940,CAI
18654,Dom v Gorah - Koča na Kopitniku,,"",31083,https://prod.eumadb.webmapp.it/resources/trails/18654,https://mapzs.pzs.si/path/31083,https://mapzs.pzs.si/api/tracks/31083/gpx,"",PZS
18661,Kranjski Rak - Sončna griča -  Gojška pl.,,"",31564,https://prod.eumadb.webmapp.it/resources/trails/18661,https://mapzs.pzs.si/path/31564,https://mapzs.pzs.si/api/tracks/31564/gpx,"",PZS
3012,118,,118,4315,https://prod.eumadb.webmapp.it/resources/trails/3012,https://osm2cai.cai.it/hiking-route/id/4315,"",https://osm2cai.cai.it/api/v1/hiking-route/4315,CAI
1380,Veliki Javornik - Izvor Bukova voda - Metla - Skresine,,143,01_01_43,https://prod.eumadb.webmapp.it/resources/trails/1380,https://www.hps.hr/karta/index.html?track=01_01_43.gpx&number=143&naziv=Veliki Javornik - Izvor Bukova voda - Metla - Skresine&area=papuk,https://www.hps.hr/karta/gpx/01_01_43x.gpx,"",HPS
3046,P20A,,P20A,27495,https://prod.eumadb.webmapp.it/resources/trails/3046,https://osm2cai.cai.it/hiking-route/id/27495,"",https://osm2cai.cai.it/api/v1/hiking-route/27495,CAI
4983,105A,,105A,26099,https://prod.eumadb.webmapp.it/resources/trails/4983,https://osm2cai.cai.it/hiking-route/id/26099,"",https://osm2cai.cai.it/api/v1/hiking-route/26099,CAI
18663,"Pl. Kisovec - Mala planina (Jarški dom, Domžalski dom)",,"",31282,https://prod.eumadb.webmapp.it/resources/trails/18663,https://mapzs.pzs.si/path/31282,https://mapzs.pzs.si/api/tracks/31282/gpx,"",PZS
5720,427,,427,818,https://prod.eumadb.webmapp.it/resources/trails/5720,https://osm2cai.cai.it/hiking-route/id/818,"",https://osm2cai.cai.it/api/v1/hiking-route/818,CAI
6139,311,,311,7461,https://prod.eumadb.webmapp.it/resources/trails/6139,https://osm2cai.cai.it/hiking-route/id/7461,"",https://osm2cai.cai.it/api/v1/hiking-route/7461,CAI
18469,Trojane - Špilk - Češnjice,,"",32149,https://prod.eumadb.webmapp.it/resources/trails/18469,https://mapzs.pzs.si/path/32149,https://mapzs.pzs.si/api/tracks/32149/gpx,"",PZS
11019,124B,,124B,13839,https://prod.eumadb.webmapp.it/resources/trails/11019,https://osm2cai.cai.it/hiking-route/id/13839,"",https://osm2cai.cai.it/api/v1/hiking-route/13839,CAI
18472,Blagovica - Golčaj - Reber - Doline - Trojane,,"",32179,https://prod.eumadb.webmapp.it/resources/trails/18472,https://mapzs.pzs.si/path/32179,https://mapzs.pzs.si/api/tracks/32179/gpx,"",PZS
12281,795,,795,12549,https://prod.eumadb.webmapp.it/resources/trails/12281,https://osm2cai.cai.it/hiking-route/id/12549,"",https://osm2cai.cai.it/api/v1/hiking-route/12549,CAI
12284,777,,777,21588,https://prod.eumadb.webmapp.it/resources/trails/12284,https://osm2cai.cai.it/hiking-route/id/21588,"",https://osm2cai.cai.it/api/v1/hiking-route/21588,CAI
12285,912,,912,8723,https://prod.eumadb.webmapp.it/resources/trails/12285,https://osm2cai.cai.it/hiking-route/id/8723,"",https://osm2cai.cai.it/api/v1/hiking-route/8723,CAI
3042,Diramazione T-262,,262A,4892,https://prod.eumadb.webmapp.it/resources/trails/3042,https://osm2cai.cai.it/hiking-route/id/4892,"",https://osm2cai.cai.it/api/v1/hiking-route/4892,CAI
12287,835,,835,18472,https://prod.eumadb.webmapp.it/resources/trails/12287,https://osm2cai.cai.it/hiking-route/id/18472,"",https://osm2cai.cai.it/api/v1/hiking-route/18472,CAI
12288,008C,,008C,5071,https://prod.eumadb.webmapp.it/resources/trails/12288,https://osm2cai.cai.it/hiking-route/id/5071,"",https://osm2cai.cai.it/api/v1/hiking-route/5071,CAI
3065,Quattro Castella – Parco Roncolo – Sella Monte Biliano,,642E,11087,https://prod.eumadb.webmapp.it/resources/trails/3065,https://osm2cai.cai.it/hiking-route/id/11087,"",https://osm2cai.cai.it/api/v1/hiking-route/11087,CAI
14742,54,,54,4022,https://prod.eumadb.webmapp.it/resources/trails/14742,https://osm2cai.cai.it/hiking-route/id/4022,"",https://osm2cai.cai.it/api/v1/hiking-route/4022,CAI
3072,565,,565,11267,https://prod.eumadb.webmapp.it/resources/trails/3072,https://osm2cai.cai.it/hiking-route/id/11267,"",https://osm2cai.cai.it/api/v1/hiking-route/11267,CAI
3073,673,,673,3850,https://prod.eumadb.webmapp.it/resources/trails/3073,https://osm2cai.cai.it/hiking-route/id/3850,"",https://osm2cai.cai.it/api/v1/hiking-route/3850,CAI
3074,Cammino dei Protomartiri Francescani - Tappa 4 Narni-San Gemini,,CPF,18788,https://prod.eumadb.webmapp.it/resources/trails/3074,https://osm2cai.cai.it/hiking-route/id/18788,"",https://osm2cai.cai.it/api/v1/hiking-route/18788,CAI
2854,136A,,136A,11760,https://prod.eumadb.webmapp.it/resources/trails/2854,https://osm2cai.cai.it/hiking-route/id/11760,"",https://osm2cai.cai.it/api/v1/hiking-route/11760,CAI
3081,107C,,107C,4335,https://prod.eumadb.webmapp.it/resources/trails/3081,https://osm2cai.cai.it/hiking-route/id/4335,"",https://osm2cai.cai.it/api/v1/hiking-route/4335,CAI
3966,Cicogni - Praticchia,,207,3373,https://prod.eumadb.webmapp.it/resources/trails/3966,https://osm2cai.cai.it/hiking-route/id/3373,"",https://osm2cai.cai.it/api/v1/hiking-route/3373,CAI
18477,Srenjski preval - Viševnik,,"",30917,https://prod.eumadb.webmapp.it/resources/trails/18477,https://mapzs.pzs.si/path/30917,https://mapzs.pzs.si/api/tracks/30917/gpx,"",PZS
2855,605 variante invernale,,605C,25318,https://prod.eumadb.webmapp.it/resources/trails/2855,https://osm2cai.cai.it/hiking-route/id/25318,"",https://osm2cai.cai.it/api/v1/hiking-route/25318,CAI
14744,Le Grotte,,206,14378,https://prod.eumadb.webmapp.it/resources/trails/14744,https://osm2cai.cai.it/hiking-route/id/14378,"",https://osm2cai.cai.it/api/v1/hiking-route/14378,CAI
18473,Brdo - Gradišče - Vinje - Limbarska gora - Golčaj,,"",32370,https://prod.eumadb.webmapp.it/resources/trails/18473,https://mapzs.pzs.si/path/32370,https://mapzs.pzs.si/api/tracks/32370/gpx,"",PZS
3105,San Sebastiano - Sella del Diamante - Bolzaneto,,310,3801,https://prod.eumadb.webmapp.it/resources/trails/3105,https://osm2cai.cai.it/hiking-route/id/3801,"",https://osm2cai.cai.it/api/v1/hiking-route/3801,CAI
14764,178C,,178C,6810,https://prod.eumadb.webmapp.it/resources/trails/14764,https://osm2cai.cai.it/hiking-route/id/6810,"",https://osm2cai.cai.it/api/v1/hiking-route/6810,CAI
3232,412D,,412D,157,https://prod.eumadb.webmapp.it/resources/trails/3232,https://osm2cai.cai.it/hiking-route/id/157,"",https://osm2cai.cai.it/api/v1/hiking-route/157,CAI
4812,207A,,207A,2949,https://prod.eumadb.webmapp.it/resources/trails/4812,https://osm2cai.cai.it/hiking-route/id/2949,"",https://osm2cai.cai.it/api/v1/hiking-route/2949,CAI
11262,O332A,,O332A,3147,https://prod.eumadb.webmapp.it/resources/trails/11262,https://osm2cai.cai.it/hiking-route/id/3147,"",https://osm2cai.cai.it/api/v1/hiking-route/3147,CAI
11958,Giro dei Monti,,210,16860,https://prod.eumadb.webmapp.it/resources/trails/11958,https://osm2cai.cai.it/hiking-route/id/16860,"",https://osm2cai.cai.it/api/v1/hiking-route/16860,CAI
2061,Fratar (južni prilaz),,336,09_03_36,https://prod.eumadb.webmapp.it/resources/trails/2061,https://www.hps.hr/karta/index.html?track=09_03_36.gpx&number=336&naziv=Fratar (južni prilaz)&area=grobnicke_alpe,https://www.hps.hr/karta/gpx/09_03_36x.gpx,"",HPS
1384,Londžica - Paulinovac,,204,01_02_04,https://prod.eumadb.webmapp.it/resources/trails/1384,https://www.hps.hr/karta/index.html?track=01_02_04.gpx&number=204&naziv=Londžica - Paulinovac&area=krndija,https://www.hps.hr/karta/gpx/01_02_04x.gpx,"",HPS
13779,Lungo Lago lato San Benedetto,,381B,10005,https://prod.eumadb.webmapp.it/resources/trails/13779,https://osm2cai.cai.it/hiking-route/id/10005,"",https://osm2cai.cai.it/api/v1/hiking-route/10005,CAI
1520,Kunovec - Subotica (željeznička postaja) - Podravska Subotica,,203,02_02_03,https://prod.eumadb.webmapp.it/resources/trails/1520,https://www.hps.hr/karta/index.html?track=02_02_03.gpx&number=203&naziv=Kunovec - Subotica (željeznička postaja) - Podravska Subotica&area=bilogora,https://www.hps.hr/karta/gpx/02_02_03x.gpx,"",HPS
1521,Bregi (željeznička postaja) - Glogovac,,204,02_02_04,https://prod.eumadb.webmapp.it/resources/trails/1521,https://www.hps.hr/karta/index.html?track=02_02_04.gpx&number=204&naziv=Bregi (željeznička postaja) - Glogovac&area=bilogora,https://www.hps.hr/karta/gpx/02_02_04x.gpx,"",HPS
18479,Krma - Lipanska vrata - Lipanca,,"",32514,https://prod.eumadb.webmapp.it/resources/trails/18479,https://mapzs.pzs.si/path/32514,https://mapzs.pzs.si/api/tracks/32514/gpx,"",PZS
3129,412,,412,27503,https://prod.eumadb.webmapp.it/resources/trails/3129,https://osm2cai.cai.it/hiking-route/id/27503,"",https://osm2cai.cai.it/api/v1/hiking-route/27503,CAI
3130,416,,416,27502,https://prod.eumadb.webmapp.it/resources/trails/3130,https://osm2cai.cai.it/hiking-route/id/27502,"",https://osm2cai.cai.it/api/v1/hiking-route/27502,CAI
4382,735C,,735C,6900,https://prod.eumadb.webmapp.it/resources/trails/4382,https://osm2cai.cai.it/hiking-route/id/6900,"",https://osm2cai.cai.it/api/v1/hiking-route/6900,CAI
1385,Stari vodovod Seona - križanje ispod Bedemgrada,,205,01_02_05,https://prod.eumadb.webmapp.it/resources/trails/1385,https://www.hps.hr/karta/index.html?track=01_02_05.gpx&number=205&naziv=Stari vodovod Seona - križanje ispod Bedemgrada&area=krndija,https://www.hps.hr/karta/gpx/01_02_05x.gpx,"",HPS
